REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_5
2763,45,29293553,1027739543182,2763,044583267,2/1/2011,"АКБ ""Инвестторгбанк"" (ОАО)","115054, г. Москва, ул. Дубининская, д. 45",Первый заместитель Председателя Правления,Глевич Виталий Леонидович,Главный бухгалтер,Коваль Галина Витальевна,Бухгалтер - экономист,Коваленко Евгения Николаевна,739-45-32,21
2764,45,29293916,1027739282581,2764,044585166,2/1/2011,"ОАО ""ТЭМБР-БАНК""","127473,  г. Москва, 1-й Волконский пер., д. 10",Председатель Правления,Каравдин В.С.,Главный бухгалтер,Гусейнова А.А.,Специалист отдела отчетности,Захарова А.С.,363-44-99,31
2766,45,29293885,1027739176563,2766,044525311,2/1/2011,"ОАО ""ОТП Банк""","125171, г. Москва, Ленинградское шоссе, д. 16 А, стр.1",Президент,Коровин А.А.,Главный бухгалтер - заместитель исполнительного директора дивизиона,Карпов Д.И.,Начальник отдела,Седова Г.В.,783-54-00,31
2767,45,29295677,1027700067394,2767,044585857,2/1/2011,"ООО КБ ""РОСАВТОБАНК""","123056,  г. Москва, ул. Зоологическая, дом 26, строение 2",1-й Заместитель Председателя Правления,Девятерикова Инга Рудольфовна,Главный бухгалтер,Воронцова Наталья Александровна,Начальник отдела отчетности,Командирова Оксана Владимировна,380-30-71,20
2768,45,29294100,1027739267390,2768,044525907,2/1/2011,"АКБ ""СВА"" (ОАО)","127055,  г. Москва, ул.Сущевская, д.16, стр.3",Зам. Председателя Правления,Бобрышева Г.М.,Главный бухгалтер,Калайда О.В.,Зам. главного бухгалтера,Уневская И.Э.,"363-56-27, доб.153",15
2769,45,29294643,1027700427864,2769,044579580,2/1/2011,"ОАО КБ ""Жилстройбанк""","123001, г. Москва, Вспольный пер., дом 18, строение 1",Председатель Правления,Марулиди Сергей Романович,Главный бухгалтер,Нисифорова Любовь Николаевна,Главный бухгалтер,Нисифорова Любовь Николаевна,694-17-72,15
2771,45,29296174,1027739930998,2771,044585184,2/1/2011,"КБ ""ЮНИАСТРУМ БАНК"" (ООО)","127473,  г. Москва, Суворовская пл., д. 1",Первый зам. Председателя Правления,Швецов Олег Петрович,Заместитель Главного бухгалтера,Ермакова Татьяна Леонидовна,Начальник управления,Носенко Галина Ивановна,4999732627,31
2772,03,32350782,1022300001811,2772,040349966,2/1/2011,"ОАО ""ЮГ-Инвестбанк""","350000, г. Краснодар, ул. Красная, 113",Председатель правления,Облогин С.В.,Главный бухгалтер,Россыхина И.А.,начальник отдела,Тарасова Е.Л.,255-97-47,15
2776,45,29294134,1027739408290,2776,044599244,2/1/2011,"ООО ""АТБ"" Банк","111250, г. Москва, ул. Красноказарменная, д. 10",Председатель Правления,Михайловская В.В.,Зам.главного бухгалтера,Алырзаева Н.В.,Нач.УЭА,Тимченко В.С.,730-51-15 (7869),15
2780,82,25168143,1020500001720,2780,048209774,2/1/2011,"ООО КБ ""ТРАСТОВЫЙ БАНК""","367000, Республика Дагестан, г.Махачкала, ул.Толстого, 6",Председатель Правления,Гасанбеков А.И.,Главный бухгалтер,Мамаева Г.Б.,Главный бухгалтер,Мамаева Г.Б.,67-35-50,15
2782,80,33797120,1020200000040,2782,048073766,2/1/2011,"ОАО ""Региональный банк развития""","450076, город Уфа, улица Гоголя, дом 60.",Заместитель Председателя Правления,О.И. Макаренко,Главный бухгалтер,З.Р. Казыханова,Ведущий специалист,Т.Ю. Павлюченко,251-19-23,19
2786,50,34504717,1025400004552,2786,045017711,2/1/2011,ОАО Новосибирский муниципальный банк,"630091, г.Новосибирск , ул.Державина, 14",Генеральный директор,Женов В.Г.,Главный бухгалтер,Ковязина Т.А.,Исполнитель,Радостева М.К.,(383) 201-04-11,26
2787,50,34505272,1025400000075,2787,045004714,2/1/2011,"""Мой Банк. Новосибирск"" (ОАО)","630102, г. Новосибирск-102, ул.Обская,2",Генеральный директор,Зборовский В.В.,Главный бухгалтер,Выжитович Н.К.,Зам. главного бухгалтера,Зверьков Д.В.,223-57-59,25
2789,45,29418720,1027739094250,2789,044585474,2/1/2011,"КБ ""КАПИТАЛ-МОСКВА"" (ЗАО)","121108, г. Москва, ул. Ивана Франко, дом 8",Финансовый директор,Гаврюш Н.И.,Главный бухгалтер,Бикмаева И.В.,Зам. начальника отдела отчетности,Ржаницына Т.А.,287-04-80,15
2793,45,40038981,1027739855604,2793,044583954,2/1/2011,"ОАО ""РУСИЧ ЦЕНТР БАНК""","101000,  г. Москва, Лубянский проезд, д. 11/1, стр.1",Председатель Правления,Соколов Ю.А.,Главный бухгалтер,Кузнецова О.В.,Ведущий экономист,Шамшев В.В.,363-07-77,19
2794,45,33556994,1026300004499,2794,044599603,2/1/2011,"ЗАО ""ИпоТек Банк""","105120, г. Москва, Большой Полуярославский переулок, д. 12",И.О. Председателя Правления,Н.Н. Лунев,И.О. Главного бухгалтера,О.Б. Кибовская,Начальник отдела отчетности,Е.В.Редько,(495) 916-00-02,18
2795,45,29295996,1097711000089,2795,044552902,2/1/2011,"ОАО ""НББ""","115054,  г. Москва, ул. Пятницкая, д. 67, стр. 1",Заместитель Председателя Правления,Хамидуллина Римма Абдулкадеровна,Главный бухгалтер,Корнеева Наталья Степановна,Заместитель Главного бухгалтера,Ртищева Ирина Александровна,(495)780-33-16,15
2796,61,34461327,1026200000386,2796,046126701,2/1/2011,"Банк ""Вятич"" (ОАО)","390046, г. Рязань, ул.Введенская, д.110",Заместитель Председателя Правления,Иванчиков А. А.,Главный бухгалтер,Оганесян Р. Ю.,Заместитель Председателя Правления,Лупарев А. В.,21-94-07,16
2797,45,29418737,1027739038942,2797,044579876,2/1/2011,"ОАО ""СТБ""","115054, г. Москва, ул. Новокузнецкая, д. 36/2, стр. 1",Заместитель Председателя Правления,Чернова О.В.,Главный бухгалтер,Аляутдинов Ф.А.,Начальник управления консолидированной отчетности,Беляева Ю.В.,785-54-14 доб. 4065,15
